id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50066891,Lava Bedroom-Free Parking-20 min Downtown,212161284,Yossef,,Osgoode,45.32396,-75.59189,Private room,58,1,27,2021-08-23,27,10,76,27,
50067016,Jade Studio-Free Parking-20 min Downtown,212161284,Yossef,,Osgoode,45.32444,-75.59002,Private room,66,1,27,2021-10-08,7.50,10,0,27,
50067802,Bombshell Pvt Studio-Free Parking-20 min Downtown,212161284,Yossef,,Osgoode,45.32301,-75.59065,Private room,67,1,37,2021-10-15,10.00,10,67,37,
50073852,Lovely 2-bedroom condo w/ free parking,403918801,Ben,,Kanata North,45.31675,-75.93222,Entire home/apt,119,1,15,2021-09-19,3.52,1,77,15,
50084906,Beautiful & Bright Guest Suite in Westboro,57131174,Renee,,Kitchissippi,45.39912,-75.74504,Entire home/apt,110,3,5,2021-10-05,1.24,1,320,5,
50085106,"One room w. everything you need, dog in residence",18097786,Atiye,,Beacon Hill-Cyrville,45.42491,-75.63409,Private room,29,1,19,2021-09-01,9.19,1,0,19,
50102319,Spacious Boho Suite & Office in Carlington,27866131,Sam,,River,45.37463,-75.7374,Private room,75,2,4,2021-08-21,1.11,2,2,4,
50112813,Big Bungalow - 10+ Parking Spaces,376395914,Cem,,Rideau-Rockcliffe,45.43824,-75.64285,Entire home/apt,101,150,0,,,1,270,0,
50130905,A place to stay happy/Chambre reposante,400223772,Julienne,,Gloucester-South Nepean,45.27204,-75.72872,Private room,65,1,11,2021-09-05,2.44,2,303,11,
50133031,Résidence de La Cité - Ottawa,261981252,Résidence La Cité,,Rideau-Rockcliffe,45.44136,-75.625,Private room,100,5,2,2021-07-25,0.53,6,340,2,
50133668,"Seeking adventure , Romance or  Leisure & beach!!",303113268,Julia,,West Carleton-March,45.50402,-76.08636,Entire home/apt,180,1,25,2021-09-19,9.26,1,357,25,
50156295,CENTRAL modern & cozy condo,147442753,Daniel,,Rideau-Vanier,45.42878,-75.68854,Entire home/apt,185,1,13,2021-08-31,4.53,3,332,13,
50169900,"Lovely 3 Bed, 1 Bath in Hintonburg",344789391,Flex Property,,Kitchissippi,45.40497,-75.7229,Entire home/apt,129,7,5,2021-09-02,1.70,17,89,5,
50178352,Terra Zen House-Free Parking-20 min Downtown,212161284,Yossef,,Osgoode,45.3227,-75.59037,Entire home/apt,342,2,7,2021-10-03,2.33,10,245,7,
50180741,Sahara Bedroom-Free Parking-20 min Downtown,212161284,Yossef,,Osgoode,45.32386,-75.59037,Private room,58,1,29,2021-10-16,9.78,10,76,29,
50214375,Sweet home,55593301,Corrine,,Rideau-Vanier,45.43598,-75.66417,Entire home/apt,165,1,2,2021-07-02,0.49,2,262,2,
50248775,Spacious-cozy basement,260911302,Amin,,Orleans,45.480377,-75.525322,Private room,40,1,40,2021-08-20,20.34,1,352,40,
50251538,Cheap room in the heart of downtown Ottawa,405716228,Slim,,Rideau-Vanier,45.43058,-75.69016,Private room,63,1,24,2021-10-01,10.59,1,359,24,
50258990,Charming Cabin on the Heritage World Rideau River,76448976,Janet,,Rideau-Goulbourn,45.0187,-75.73507,Entire home/apt,150,2,1,2021-07-25,0.35,1,179,1,
50287216,Special Home away from home,156806023,Senanu,,Gloucester-Southgate,45.37332,-75.65136,Private room,309,1,0,,,1,136,0,
50289085,Beautiful 3-bedroom in a residential area,380958634,Lola,,Kanata South,45.27702,-75.86491,Private room,45,5,2,2021-09-14,0.77,2,352,2,
50291334,Single room in a quiet neighbourhood,367249613,Justin,,College,45.3566,-75.74097,Private room,41,1,23,2021-09-17,5.66,4,360,23,
50313325,Private bedroom in Stittsville executive townhome,406291994,Khodi,,Stittsville-Kanata West,45.27231,-75.89407,Private room,45,2,0,,,1,0,0,
50324361,"Private Room FREE PARKING 9 mins Airport, DT & Hwy",74050115,Chintan,,Alta Vista,45.37882,-75.65035,Private room,70,1,25,2021-08-16,7.21,1,361,25,
50341312,Cheerful 3 bedroom house with hottub,91908915,Greg,,Osgoode,45.24848,-75.57918,Entire home/apt,120,28,0,,,1,95,0,
50343693,Thousand Owls Estate - your resort oasis in Ottawa,81174645,Erin,,Cumberland,45.51179,-75.32715,Entire home/apt,1000,3,4,2021-10-14,1.25,1,259,4,
50359472,Beautiful Vacation Stay,92968691,Christine,,Kitchissippi,45.393742,-75.749718,Private room,92,1,9,2021-09-24,2.90,2,89,9,
50373103,Cozy & Specious 4BDRM Minutes to all Attractions,146947192,Paul,,Bay,45.3716,-75.7793,Entire home/apt,536,1,3,2021-08-29,1.01,1,4,3,
50378060,Zen in the heart of the Byward Market,2530805,Chantal,,Rideau-Vanier,45.42723,-75.68798,Entire home/apt,125,120,0,,,2,290,0,
50398055,Brand New Modern Basement w/ Bathrm & Kitchenette,314054594,Mahnoor,,Rideau-Goulbourn,45.23687,-75.734367,Private room,70,1,29,2021-09-29,29,1,65,29,
50409747,FRIENDS Inspired 1 Bedroom in Centretown,85297148,Short And Suite,,Somerset,45.41566,-75.69249,Entire home/apt,110,3,11,2021-09-19,3.11,59,72,11,
50421715,Charming Oasis in Little Italy/Chinatown,407352134,James,,Somerset,45.40849,-75.71355,Entire home/apt,95,3,9,2021-10-17,3.97,1,62,9,
50457377,CHIC 3BR SUITE IN DT OTTAWA (SANDYHILL) W/PARKING,151106513,Anavrin,,Rideau-Vanier,45.42867,-75.67935,Entire home/apt,167,5,5,2021-08-27,2.03,6,363,5,
50459494,Well located luxury 2 bedroom parking private wifi,287812491,Sam,,Kitchissippi,45.40256,-75.72663,Entire home/apt,125,3,18,2021-10-16,18,2,0,18,
50466839,Stunning Semi Detached In Little Italy,344789391,Flex Property,,Somerset,45.40953,-75.70762,Entire home/apt,209,30,1,2021-09-09,0.75,17,324,1,
50484431,Sweet Private Master Bedroom Stay in Orleans,400584769,Shane,,Orleans,45.46469,-75.49746,Private room,60,1,6,2021-09-14,1.58,3,46,6,
50485527,Downtown Crash Pad: Little Italy,85297148,Short And Suite,,Somerset,45.40826,-75.70574,Entire home/apt,85,2,5,2021-09-01,1.42,59,77,5,
50490365,Luxury in the Heart of the Glebe & Rideau Canal,1858115,Judy,,Capital,45.39795,-75.68355,Entire home/apt,132,60,0,,,1,268,0,
50508006,Downtown Ottawa Oasis Awaits!,5309928,Celine,,Somerset,45.40924,-75.70527,Entire home/apt,195,5,0,,,1,0,0,
50515543,Stunning brand new modern townhouse.,119424566,Shadi,,Osgoode,45.31906,-75.58811,Entire home/apt,150,3,10,2021-10-11,2.83,1,329,10,
50580123,Comfortable Apartment in Downtown Ottawa!,40747204,Paul,,Rideau-Vanier,45.43518,-75.67851,Private room,50,1,0,,,1,260,0,
50608951,Family Friendly 3 Bedroom in Nepean,85297148,Short And Suite,,Knoxdale-Merivale,45.32545,-75.76655,Entire home/apt,170,4,3,2021-09-03,1.11,59,338,3,
50610379,Relaxing 4 bedroom 3.5 bathroom home with hot tub,6365476,Lindsay,,Rideau-Rockcliffe,45.43979,-75.63467,Entire home/apt,304,2,8,2021-10-11,5.58,1,113,8,
50660728,Brand New Town Home in the Heart of Barrhaven!,86208713,Rashid,,Barrhaven,45.25936,-75.76194,Entire home/apt,120,3,9,2021-09-27,3.14,1,16,9,
50674164,1 bed room guest house with free parking and patio,188222636,Parag,,Kanata South,45.28606,-75.88439,Entire home/apt,73,1,21,2021-09-29,10.16,1,229,21,
50701884,James Suite - main floor extended stay apartment,132994939,Dino & Melody,,Somerset,45.41409,-75.69602,Entire home/apt,119,5,3,2021-09-24,1.34,3,175,3,
50724989,Perfectly Located Studio near Parliament,266793360,Morris,,Somerset,45.42245,-75.69854,Entire home/apt,120,2,2,2021-08-29,0.59,7,359,2,
50743941,Reg’s Place,191883586,Reg,,Bay,45.35793,-75.78969,Entire home/apt,105,2,7,2021-10-03,2.33,1,245,7,
50755539,Close to everything shopping and restaurants etc,25911724,Vittorio,,Rideau-Vanier,45.42723,-75.68601,Entire home/apt,175,3,0,,,3,259,0,
50785868,Kanata private guest room with free parking,409220580,Rana,,Kanata North,45.31849,-75.89735,Private room,50,1,21,2021-08-18,7.97,1,52,21,
50786356,Beachfront Cottage in Constance Bay,410449802,Dongmei,,West Carleton-March,45.50134,-76.0799,Entire home/apt,330,2,5,2021-09-26,1.61,1,186,5,
50788134,103 Acre Woods Marlborough Forest The Cedars,96405442,Meg,,Rideau-Goulbourn,45.01425,-75.8406,Entire home/apt,47,1,4,2021-09-06,1.69,2,364,4,
50788878,103 Acre Woods Marlborough Forest 103 Paces,96405442,Meg,,Rideau-Goulbourn,45.01309,-75.83853,Entire home/apt,47,1,7,2021-09-26,2.63,2,335,7,
50796364,Large bright master bedroom & remote working space,191000580,Margaret,,Gloucester-Southgate,45.35356,-75.64901,Private room,60,7,1,2021-07-18,0.32,1,77,1,
50797323,"La maison des beaux rêves, tranquille et paix.",248583680,Marie Noel,,Orleans,45.47396,-75.47463,Private room,59,1,6,2021-08-18,1.94,3,106,6,
50809344,📍luxury 4 bedroom 8 Minutes to Parliament,177233973,"Manon ,John And Al",,Rideau-Rockcliffe,45.44686,-75.69169,Entire home/apt,301,1,13,2021-10-06,4.87,7,353,13,
50813203,1 Private room with pvt bathroom in new townhouse.,185427170,Vikas,,Stittsville-Kanata West,45.267,-75.88324,Private room,47,1,1,2021-09-19,1,1,335,1,
50823316,Jul 29 to Aug 28- Cozy on Dow's Lake Park,20085560,Tony,,Capital,45.39885,-75.70107,Entire home/apt,125,29,1,2021-08-28,0.58,1,290,1,
50847299,"Luxury, Newly Renovated 5 min walk to Parliament",4726491,Majella,,Rideau-Vanier,45.43044,-75.69767,Entire home/apt,145,5,11,2021-10-03,3.55,1,344,11,
50854238,Renovated Family Home-Central Location + Backyard,265303415,Christina,,River,45.36796,-75.71438,Entire home/apt,249,3,1,2021-08-13,0.45,1,0,1,
50854780,BEDROOM with separate living room near marketplace,411147947,Sapan,,Gloucester-South Nepean,45.27273,-75.72862,Private room,43,1,40,2021-10-11,20.69,1,52,40,
50855230,"Modern Home, 2 Queens, 2 Washrooms, Fast WIFI",410072793,Jason,,Rideau-Rockcliffe,45.42652,-75.66775,Entire home/apt,158,3,14,2021-10-03,5.06,1,0,14,
50900334,BEAUTIFUL CONDO IN THE HEART OF OTTAWA,79675077,Kayla & Amy,,Kitchissippi,45.40257,-75.72716,Entire home/apt,133,4,17,2021-09-22,7.50,1,22,17,
50908731,Luxury Bedroom & Bath Centretown Downtown Ottawa,70871237,Jade,,Somerset,45.41529,-75.69921,Private room,98,1,8,2021-08-28,3.20,5,169,8,
50910745,Nepean Home with large backyard,303180699,Annie,,Knoxdale-Merivale,45.325001,-75.708061,Entire home/apt,220,2,9,2021-10-11,3.21,1,78,9,
50918537,Private 1 Bedroom Apartment Minutes from Downtown Ottawa,74021655,Dominic,,Rideau-Vanier,45.43337,-75.65131,Entire home/apt,85,1,17,2021-10-16,6.30,1,364,17,
50954362,2 bedrooms townhouse/garage/free parking/Wifi,280616374,Lily,,Barrhaven,45.24712,-75.7348,Entire home/apt,160,1,25,2021-08-16,9.49,1,0,25,
50960495,Great for gatherings up to 30 people!,125882364,Chris,,Bay,45.35725,-75.80328,Entire home/apt,368,1,17,2021-10-10,7.08,1,76,17,
50960634,Executive  Apartment with a private Balcony,201382136,Esther,,Somerset,45.40953,-75.69557,Entire home/apt,131,1,3,2021-09-26,1.13,1,86,3,
50965598,MODERN 3BR 2BATH CONDO DOWNTOWN  OTTAWA W/PARKING,7931709,Xu,,Capital,45.4131,-75.67573,Entire home/apt,181,1,19,2021-10-15,7.04,3,318,19,
50976033,Villa Bellissimo✶ Modern Amenities | Luxury Living,309073340,City Comfort Homes,,River,45.37241,-75.71139,Entire home/apt,1123,2,0,,,7,357,0,
51000623,Brand New 2 Bedroom Townhouse w/ Parking and AC,368708973,Benjamin,,Rideau-Rockcliffe,45.44991,-75.62961,Entire home/apt,122,3,1,2021-08-09,0.42,14,153,1,
51014829,Entire 1 bedroom 2 story suite,219710078,Sherry,,Rideau-Vanier,45.43145,-75.67749,Entire home/apt,120,1,5,2021-08-01,1.56,1,18,5,
51016316,Grand in the Glebe - 2 Bedroom & Exquisite Kitchen,47266372,Chris,,Capital,45.41038,-75.68669,Entire home/apt,212,4,0,,,2,122,0,
51018741,Modern 1-bedroom unit in Hintonburg w/ huge patio,25087374,Nicolas,,Kitchissippi,45.4018,-75.72287,Entire home/apt,135,5,2,2021-10-13,2,2,85,2,
51019682,Cheerful 5 bedrooms single home with Hot tub,291485239,Kj,,Barrhaven,45.25453,-75.74547,Entire home/apt,212,3,2,2021-09-15,1.03,1,66,2,
51069173,Modern 3BR with King Bed - Steps from Byward Market!,103266239,Rush And Stacey,,Rideau-Vanier,45.42287,-75.67963,Entire home/apt,97,1,23,2021-10-15,9.86,4,326,23,
51070314,Spacious 1-bedroom suite with free parking on site,115033433,Katia,,Rideau-Vanier,45.43725,-75.65281,Entire home/apt,57,2,5,2021-10-12,1.90,1,290,5,
51072700,Brand New Luxury Townhome Close to Downtown Ottawa,198748428,Haiyan,,Rideau-Rockcliffe,45.45033,-75.62898,Entire home/apt,221,3,0,,,3,365,0,
51079400,Entire Luxury Beach Home,271256088,Jason,,West Carleton-March,45.48617,-76.04882,Entire home/apt,220,4,9,2021-09-29,3.33,1,0,9,
51087136,Ottawa's Luxury RV,65333860,Amy,,College,45.340904,-75.746895,Entire home/apt,140,2,0,,,2,214,0,
51120731,"3bed, 3bath, kids friendly place to stay, Ottawa",82380721,Kamaldeep,,Innes,45.42918,-75.51417,Entire home/apt,185,2,2,2021-09-08,1.40,1,129,2,
51125446,Lovely 2-bedroom rental unit 5 min from downtown,96525115,Chris,,Rideau-Vanier,45.43992,-75.66769,Entire home/apt,114,2,13,2021-10-12,4.33,2,361,13,
51127385,"FULLY FURNISHED--UTILITIES, CABLE & WIFI INCLUDED.",152176651,Ashifa,,Capital,45.40621,-75.67914,Entire home/apt,130,29,0,,,2,248,0,
51129703,Cozy “hotel” room Centretown Ottawa townhouse,70871237,Jade,,Somerset,45.41542,-75.69959,Private room,93,1,10,2021-10-13,10,5,363,10,
51142323,"5- bedrooms, Single  home, Hot Tub, Entire house",229598619,Truc,,Barrhaven,45.25397,-75.74511,Entire home/apt,212,4,4,2021-10-11,2.22,1,66,4,
51147136,"Fresh, Urban 1 BR Gem & Steps to trendy Wellington",77612928,Amber,,Kitchissippi,45.39794,-75.73932,Entire home/apt,124,1,1,2021-08-31,0.61,2,117,1,
51152256,Trendy 2 bedroom getaway,413971923,Sylvain,,West Carleton-March,45.50323,-76.08372,Entire home/apt,200,1,4,2021-09-06,2.67,1,47,4,
51161401,Tiny Room 3Min Walk UOttawa Train Station,146743514,Dalya,,Rideau-Vanier,45.4232,-75.68019,Private room,33,20,1,2021-09-15,0.88,14,347,1,
51194873,Stonecrest Valley View,414356639,Laurie,,West Carleton-March,45.49008,-76.17879,Entire home/apt,188,2,3,2021-10-11,3,1,356,3,
51196299,Modern Meets Boho w/ Large Backyard Oasis,243989772,Aircare,,Kitchissippi,45.39613,-75.74151,Entire home/apt,324,2,5,2021-10-03,2.31,13,317,5,
51196906,Beautiful Townhouse in Gloucester,243989772,Aircare,,Rideau-Rockcliffe,45.44318,-75.63352,Entire home/apt,118,2,2,2021-09-12,1.36,13,52,2,
51205759,Lovely 1-bedroom unit near Beechwood Village,96525115,Chris,,Rideau-Vanier,45.44093,-75.66599,Entire home/apt,99,2,1,2021-10-04,1,2,361,1,
51209256,Cozy and comfy one bedroom with parking,7354245,Lisa Miall,,Rideau-Rockcliffe,45.42795,-75.65712,Entire home/apt,109,28,2,2021-08-27,2,24,302,2,
51235329,Separate Entrance Cozy Bedroom w/ Private Bathroom,73309110,Diva,,Barrhaven,45.24878,-75.73446,Private room,49,1,16,2021-10-13,5.71,2,355,16,
51250123,Spacious &Cozy Separate Entrance Private Apartment,73309110,Diva,,Barrhaven,45.25,-75.7345,Entire home/apt,93,1,30,2021-10-18,10.84,2,0,30,
51261073,Ottawa Farm Camping Experience,116002263,Scott,,Rideau-Goulbourn,45.23707,-75.80911,Entire home/apt,135,3,0,,,2,364,0,
51284693,Near Downtown - Bright and Modern 1BR - Near Downtown!,88578311,Nick & Anna,,Rideau-Vanier,45.43934,-75.66292,Entire home/apt,69,1,2,2021-09-06,0.76,13,360,2,
51287458,Great Location in the Glebe - 3 Bed Apt w/ Parking,47266372,Chris,,Capital,45.40903,-75.68597,Entire home/apt,113,2,7,2021-10-17,7,2,0,7,
51290208,Luxury waterfront 3 Bedroom pool parking,177233973,"Manon ,John And Al",,Rideau-Vanier,45.43742,-75.70045,Entire home/apt,650,2,1,2021-09-06,0.70,7,365,1,
51319577,Britannia Village Chic- 3 Bed luxury heritage home,331361746,Yury,,Bay,45.36916,-75.79889,Entire home/apt,203,2,7,2021-10-12,5.83,1,5,7,
51329357,Modern Studio Apartment - Newly Renovated - PRIME Walk Score,88578311,Nick & Anna,,Rideau-Vanier,45.4322,-75.69074,Entire home/apt,58,1,12,2021-10-12,4.50,13,342,12,
51336313,"Renovated, Modern 1 Bedroom in Trendy Hintonburg",253450697,Christine,,Kitchissippi,45.40314,-75.72243,Entire home/apt,87,2,2,2021-10-11,2,1,51,2,
51368934,Double Room infront of UOttawa 8Min Walk Downtown,146743514,Dalya,,Rideau-Vanier,45.42342,-75.67851,Private room,48,15,0,,,14,365,0,
51391155,Newly Renovated - Modern 2BR - Near Downtown!,88578311,Nick & Anna,,Rideau-Vanier,45.43817,-75.66369,Entire home/apt,96,1,4,2021-10-12,2.86,13,0,4,
51391182,Newly Renovated - Modern and Spacious 1BR - Near Downtown!,88578311,Nick & Anna,,Rideau-Vanier,45.43922,-75.66392,Entire home/apt,69,1,2,2021-10-15,1.15,13,351,2,
51391206,Newly Renovated - Modern Studio with King Bed - Central Ottawa!,88578311,Nick & Anna,,College,45.34656,-75.76914,Entire home/apt,60,1,11,2021-10-01,5.50,13,319,11,
51391689,1 single room in a quiet neighbourhood,367249613,Justin,,College,45.35682,-75.74012,Private room,37,1,13,2021-10-08,5.34,4,170,13,
51425747,Stunning 2 bedroom townhome in Orleans,344789391,Flex Property,,Cumberland,45.44335,-75.47819,Entire home/apt,200,10,2,2021-09-22,1.11,17,265,2,
51446651,Cozy Suite with Private Entrance,23123095,Caroline,,Orleans,45.47955,-75.52814,Entire home/apt,92,1,10,2021-10-15,5.88,1,237,10,
51451229,Home sweet home!,153447528,Lomega,,Innes,45.4273,-75.52616,Private room,100,2,12,2021-10-11,7.35,1,362,12,
51463442,Fully furnished basement apt.  steps to the Canal.,152176651,Ashifa,,Capital,45.40578,-75.67934,Entire home/apt,58,120,0,,,2,75,0,
51469382,Private room with kingsize bed & ensuite bathroom,416870018,Ruth,,Barrhaven,45.2692,-75.77748,Private room,53,1,6,2021-10-16,3.40,1,44,6,
51471609,Newly listed 5 bedroom house in trendy Westboro,292902845,Ali,,Kitchissippi,45.38554,-75.749,Entire home/apt,376,2,4,2021-10-17,4,1,0,4,
51491956,lovely open style bachelor pad,137379458,Javin,,Capital,45.41499,-75.67227,Entire home/apt,190,10,0,,,1,180,0,
51508423,"Modern, Downtown Executive Condo",344789391,Flex Property,,Somerset,45.42106,-75.69926,Entire home/apt,67,60,0,,,17,273,0,
51508868,Heart of downtown walking distance to Parliament#4,79847570,May,,Rideau-Vanier,45.42913,-75.69505,Entire home/apt,154,1,4,2021-10-11,2.61,5,362,4,
51511213,1 Guest for Shared Furn’d 3Bedr. Apt 5min to Ott.U,34602819,Christine,,Rideau-Vanier,45.42503,-75.67688,Private room,85,14,0,,,12,291,0,
51518982,Pirate Cove,61765455,Earl,,West Carleton-March,45.39017,-75.97772,Entire home/apt,225,1,3,2021-08-27,1.38,1,89,3,
51523873,"Brand New 4-bedroom unit, 2 free parking on site",16659102,Michael And Olga,,College,45.36845,-75.75339,Entire home/apt,140,2,9,2021-09-12,5.51,1,0,9,
51534503,Lovely - 1 bedroom apartment unit in Ottawa,417479317,Mehmet,,College,45.3561,-75.74065,Entire home/apt,111,2,5,2021-09-27,2.31,1,357,5,
51537849,Spacious 3 bedroom in Trendy Hintonburg,344789391,Flex Property,,Kitchissippi,45.4034,-75.72094,Entire home/apt,129,28,2,2021-10-07,2,17,229,2,
51538123,"Stunning 2 bed, 2 bath by the General Hospital",85297148,Short And Suite,,Alta Vista,45.40431,-75.64247,Entire home/apt,168,3,2,2021-10-01,1.18,59,334,2,
51551691,1 Guest/ Furn’d Shared 3-4 Bedr Apt. 5 min Ott. U.,34602819,Christine,,Rideau-Vanier,45.42548,-75.67631,Private room,85,14,0,,,12,300,0,
51553936,Scandinavian oasis: Relax&Rejuvenate#OttawaOasis,163835614,Kilmeny,,Bay,45.35998,-75.78801,Entire home/apt,250,2,5,2021-10-16,2.83,1,341,5,
51554175,"Downtown By Beechwood Village - Relax, Walk, Shop",67179584,Ike,,Rideau-Vanier,45.44249,-75.66468,Entire home/apt,120,55,0,,,3,2,0,
51554177,Bright and amazing home suite (Studio).,417645402,Marthaline,,Rideau-Vanier,45.42014,-75.67311,Entire home/apt,74,2,6,2021-10-16,4.00,1,41,6,
51555210,"Basement Suite w/Pvt Bathroom, Pvt Kitchen&Laundry",417473768,Rodrigue & Kathleen,,Stittsville-Kanata West,45.267574,-75.882416,Private room,51,2,3,2021-10-15,2.31,1,144,3,
51555832,Luxurious One-bedroom Pad for rent in DT Ottawa,408581069,Daniel,,Kitchissippi,45.40199,-75.7303,Entire home/apt,100,1,8,2021-10-09,5.33,3,171,8,
51557113,The Bright Little Nest!,396819397,Azrah,,Rideau-Vanier,45.43096,-75.68629,Private room,51,1,15,2021-09-27,8.18,1,323,15,
51560888,Private bedroom A in Ottawa,359893185,Tina,,Bay,45.35962,-75.79569,Private room,60,2,2,2021-09-29,1.25,3,321,2,
51562498,Private Bedroom with a Private Bathroom,147189902,Sabrina T,,Barrhaven,45.2557,-75.74054,Private room,50,120,0,,,2,365,0,
51564194,"SimplyStays: Beautiful 3bdrm apt, 10min to downtwn",65553379,B,,Rideau-Rockcliffe,45.43542,-75.64825,Entire home/apt,79,1,14,2021-09-26,11.35,3,92,14,
51564356,"Beechwood Area, Heritage Home, Newly Renovated !",290148260,Vincent,,Rideau-Rockcliffe,45.43978,-75.68461,Entire home/apt,160,14,2,2021-09-10,1.15,3,351,2,
51565431,1 Guest for Immacul. Furn'd 3-4 Bedrms. Shared Apt,34602819,Christine,,Rideau-Vanier,45.42656,-75.67604,Private room,85,14,0,,,12,364,0,
51577383,11 min Downtown | 7 min Airport|Gym|office| patio,417827807,Nancy,,Gloucester-Southgate,45.37168,-75.6066,Entire home/apt,241,2,2,2021-10-14,2,1,73,2,
51579822,Entire 3 Bedroom House in outstanding Location,358666478,Namaste,,Kanata North,45.30184,-75.93492,Entire home/apt,149,7,1,2021-08-28,0.58,1,34,1,
51582253,"Artsy Apartment, Steps from Nature",458861,Amber,,Kitchissippi,45.40588,-75.72562,Entire home/apt,80,2,7,2021-10-14,4.20,1,0,7,
51585800,Beautiful & Spacious Executive 1 BDRM with Parking,417903685,Sam,,Rideau-Vanier,45.42554,-75.6772,Entire home/apt,149,28,0,,,1,300,0,
51587081,Brand New 3 BDRM Spacious & Modern Townhome,7354245,Lisa Miall,,Gloucester-South Nepean,45.25978,-75.69806,Entire home/apt,299,14,0,,,24,363,0,
51595610,Stunning 3 Bedroom Condo In the Glebe,344789391,Flex Property,,Capital,45.39458,-75.68022,Entire home/apt,199,30,0,,,17,251,0,
51597456,Upscale Modern Home with Spacious Office - Airport,297495802,Maytham,,Gloucester-South Nepean,45.31477,-75.592,Entire home/apt,145,1,6,2021-10-13,3.00,1,304,6,
51620031,Lovely 1 Bedroom Condo in Downtown Ottawa,178275005,Ayat,,Somerset,45.41883,-75.69281,Entire home/apt,150,1,6,2021-09-06,3.10,1,0,6,
51621361,1 Bedroom Apartment close to Airport,144893923,Ahmed,,Gloucester-South Nepean,45.32102,-75.61037,Entire home/apt,93,2,6,2021-09-19,3.10,1,224,6,
51625400,"Sleek bedroom, full bath and private terrace",94838290,Charly,,Rideau-Rockcliffe,45.42496,-75.65834,Private room,105,1,2,2021-09-04,1.22,1,90,2,
51628103,"Beechwood, Large Newly Renovated, Heritage Home",290148260,Vincent,,Rideau-Rockcliffe,45.43991,-75.68356,Entire home/apt,180,28,0,,,3,352,0,
51630532,Clean Westboro 1 Bedroom with Parking Spot,85297148,Short And Suite,,Kitchissippi,45.38465,-75.7481,Entire home/apt,109,3,3,2021-10-10,1.55,59,106,3,
51630875,Lovely 1-bedroom Condo/minimum 180 days rent only,326515770,Karina,,Bay,45.35338,-75.79545,Entire home/apt,103,180,0,,,2,365,0,
51632191,Clean and Quiet Private Room (Females Only),39391964,Hien,,Knoxdale-Merivale,45.34826,-75.709,Private room,40,2,6,2021-10-01,3.67,1,326,6,
51635485,Stunning 2 Bedroom in Westboro,85297148,Short And Suite,,Kitchissippi,45.39049,-75.7486,Entire home/apt,143,5,2,2021-10-09,1.36,59,149,2,
51639795,Studio Apt in Historic Sandy Hill (Downtown),183972045,Michelle,,Rideau-Vanier,45.42843,-75.68349,Entire home/apt,66,5,1,2021-09-23,1,1,312,1,
51641789,"Happy Loving Peaceful Brand-new Space, find yo Zen",237272866,Thurka,,Stittsville-Kanata West,45.2672,-75.88317,Entire home/apt,222,1,7,2021-10-17,3.23,1,0,7,
51642764,1 private bedroom with full three piece bathroom,387209051,Anuj,,Innes,45.42526,-75.521,Private room,50,1,5,2021-10-17,5,1,360,5,
51644352,CHIC 3BR SUITE IN DT OTTAWA (SANDYHILL) W/PARKING*,151106513,Anavrin,,Rideau-Vanier,45.42733,-75.67881,Entire home/apt,150,1,5,2021-10-03,2.73,6,355,5,
51657669,Nice Room,220380861,Adam,,College,45.34723,-75.78611,Private room,48,1,5,2021-09-24,5,1,13,5,
51665908,Ottawa queen sized bed,418571122,Vertibel,,Cumberland,45.457,-75.47152,Private room,90,1,6,2021-10-10,3.10,2,365,6,
51671703,Private Room Ottawa University,418631249,Elie,,Rideau-Vanier,45.4367,-75.66388,Private room,45,21,0,,,1,360,0,
51681513,Spacious Vacation Stay,92968691,Christine,,Kitchissippi,45.39323,-75.74913,Private room,100,5,1,2021-09-01,0.63,2,89,1,
51694960,Orleans queen sized bed,418571122,Vertibel,,Cumberland,45.45832,-75.47303,Private room,90,1,2,2021-08-31,1.03,2,365,2,
51704357,Private room B in Ottawa,359893185,Tina,,Bay,45.35948,-75.7956,Private room,60,2,2,2021-10-02,1.25,3,338,2,
51705079,Private room A and B in Ottawa,359893185,Tina,,Bay,45.35821,-75.7974,Private room,120,2,2,2021-10-11,1.87,3,336,2,
51713112,Cozy Hintonburg apartment,24020358,Brooke,,Kitchissippi,45.40335,-75.71802,Entire home/apt,129,2,4,2021-10-11,2.35,2,10,4,
51734642,Beautiful Private room in specious Bungalow,356267194,Yahia,,Rideau-Rockcliffe,45.45282,-75.65316,Private room,77,1,3,2021-09-28,2.05,1,337,3,
51754522,"Cheerful 3-bedroom, Private Entrance, Free Parking",263231820,Mohsen,,River,45.36292,-75.71061,Entire home/apt,111,1,11,2021-09-12,11,1,29,11,
51759150,LUXURY 3BR2BATH DOWNTOWN OTTAWA W/PARKING,7931709,Xu,,Capital,45.41494,-75.67366,Entire home/apt,181,1,11,2021-10-14,6.47,3,336,11,
51789097,Queen bedroom w/private ensuite bathroom attached,54534187,Amanda,,Cumberland,45.45247,-75.4744,Private room,70,1,2,2021-10-13,2,2,48,2,
51802897,Spacious 3 bedroom Townhome in Nepean,85297148,Short And Suite,,College,45.34555,-75.76768,Entire home/apt,139,7,1,2021-09-10,0.77,59,122,1,
